id,min,delta_lower_quartile,median,delta_upper_quartile,delta_max,lower_quartile,upper_quartile,max
1049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1108,0.0,0.0,0.0,0.10416666666666667,0.4958333333333333,0.0,0.10416666666666667,0.6
1026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1077,-0.27499999999999997,-0.41342592592592586,-0.0018518518518518638,-0.04113756613756611,0.09914021164021164,-0.1384259259259259,0.09728835978835979,0.19642857142857142
